campaign,job,policy,model,best_epoch,epochs_run,uses_object_positions_before,uses_reward,uses_success,uses_task_metadata,uses_ood_rows_for_train,seen_success_fa,ood_success_fa,seen_fail_det,seen_fail_det25,seen_fail_mean_time,ood_fail_det,ood_fail_det10,ood_fail_det25,ood_fail_det50,ood_fail_mean_time,ood_fail_never,balanced_score
ood_perturbation_milk,clean_041_tcn_k8_no_current_proprio,or_q99_K3,seq_tcn,6,26,False,False,False,False,False,0.06126482213438735,0.28791469194312796,0.8695652173913043,0.41304347826086957,0.2705,0.8744588744588745,0.017316017316017316,0.2510822510822511,0.7186147186147186,0.3546864686468647,0.1255411255411255,0.7885778021003654
ood_perturbation_milk,clean_041_tcn_k8_no_current_proprio,and_q95_K3,seq_tcn,6,26,False,False,False,False,False,0.041501976284584984,0.12559241706161137,0.8152173913043478,0.31521739130434784,0.3345333333333334,0.6536796536796536,0.004329004329004329,0.1341991341991342,0.45021645021645024,0.45083885209713037,0.34632034632034636,0.36661796202286623
ood_perturbation_milk,clean_041_tcn_k8_with_current_proprio,score_q95_K3,seq_tcn,6,26,False,False,False,False,False,0.1600790513833992,0.34360189573459715,0.9891304347826086,0.8695652173913043,0.12560439560439557,0.9523809523809523,0.48917748917748916,0.6753246753246753,0.9134199134199135,0.16436363636363635,0.04761904761904767,1.6599688861176596
ood_perturbation_milk,clean_041_tcn_k8_with_current_proprio,score_q99_K3,seq_tcn,6,26,False,False,False,False,False,0.017786561264822136,0.1457345971563981,0.8260869565217391,0.3804347826086957,0.2808333333333334,0.8484848484848485,0.017316017316017316,0.23376623376623376,0.658008658008658,0.4024149659863946,0.1515151515151515,0.9370069881351563
ood_perturbation_milk,clean_041_tcn_k8_with_current_proprio,score_q95_K5,seq_tcn,6,26,False,False,False,False,False,0.1225296442687747,0.2962085308056872,0.9782608695652174,0.8260869565217391,0.15111111111111114,0.948051948051948,0.45021645021645024,0.6103896103896104,0.9047619047619048,0.18491628614916286,0.051948051948051965,1.6113054985401984
ood_perturbation_milk,clean_041_tcn_k8_with_current_proprio,or_q95_K3,seq_tcn,6,26,False,False,False,False,False,0.3932806324110672,0.6883886255924171,1.0,0.8804347826086957,0.12528985507246373,0.987012987012987,0.4935064935064935,0.7056277056277056,0.948051948051948,0.16244152046783628,0.012987012987012991,1.1560581306872257
ood_perturbation_milk,clean_041_tcn_k8_with_current_proprio,or_q99_K3,seq_tcn,6,26,False,False,False,False,False,0.05928853754940711,0.2843601895734597,0.8586956521739131,0.41304347826086957,0.2756962025316456,0.8787878787878788,0.017316017316017316,0.2554112554112554,0.70995670995671,0.37794745484400655,0.12121212121212122,0.8122137152633752
ood_perturbation_milk,clean_041_tcn_k8_with_current_proprio,and_q95_K3,seq_tcn,6,26,False,False,False,False,False,0.03162055335968379,0.11848341232227488,0.8043478260869565,0.30434782608695654,0.3268918918918919,0.658008658008658,0.0,0.12554112554112554,0.45454545454545453,0.44263157894736843,0.34199134199134196,0.37356417193631297
ood_perturbation_milk,clean_044_lstm_k16_with_current_proprio,score_q95_K3,seq_lstm,1,21,False,False,False,False,False,0.14031620553359683,0.33175355450236965,0.9782608695652174,0.7608695652173914,0.16148148148148148,0.935064935064935,0.2597402597402597,0.42857142857142855,0.8701298701298701,0.2764660493827161,0.06493506493506496,1.1594842927523743
ood_perturbation_milk,clean_044_lstm_k16_with_current_proprio,score_q99_K3,seq_lstm,1,21,False,False,False,False,False,0.03162055335968379,0.14099526066350712,0.8913043478260869,0.358695652173913,0.3145934959349594,0.7965367965367965,0.03896103896103896,0.19480519480519481,0.6190476190476191,0.3961050724637681,0.20346320346320346,0.7553808150088801
ood_perturbation_milk,clean_044_lstm_k16_with_current_proprio,score_q95_K5,seq_lstm,1,21,False,False,False,False,False,0.116600790513834,0.30450236966824645,0.9782608695652174,0.7391304347826086,0.17314814814814813,0.922077922077922,0.22077922077922077,0.4069264069264069,0.8528138528138528,0.2850860719874804,0.07792207792207795,1.1429547082493714
